mensagem,odio
Ministros abutr STF julgar acima,0
q nao peso ter peso dou cu tao feliz q ir ficar,1
nortão taxista render assaltante veículo dinheiro celular levar,1
ser tortura,0
voz eu ta gritar ô idiota voz calmo fia afoba,1
Homenagem mulher simbolo mundo Melanie Trump politica belga sobrinha Marina le pen,1
acabar capítulo dissertação puto parir to mt feliz,0
outro dia menino dizer q mandar msg wpp pedir pra seguir insta pq tar quase chegar 5000 kkkkkkkk confundir legal peçar pra seguir vergonha passo q considerar importante indicar pra vcs,1
de aí cirrose,0
rt neguinho Beijaflor explicar amizade expresidente Lula,0
Verdade enxergar,0
caralho deusar,1
oferta baseado produto galego qualidade tradiçom gastronómico galiza rural especial atençom prato produto som típico comarca alhariz ambiênte recriar vida tendasbar rural ourensám ano 50,0
letra c outro nome 14 data nascimento kkkk escrever tornei akkr,0
papo vc ta gordo so vc n enxergar chegar so pra falar corpo tomar cu mano so chorar,1
desgastar figura bolsonaro conseguir capitão,0
lindo maravilhoso,0
rt meti casado m heheeh dar pica cu discaradinho,1
diga anda dirar,0
anjo puto inocente,0
concordar vadia puto,1
fato apressar deixar decisão absurdo msm jeito Abs,1
bolsa desabar ruim pra Argentina d,1
tambem olhar Jules falar amar Rue,0
jamais acabar país,0
feio Achaaa ksksksks pegar nao reclamar,1
Hipocrisia,0
ze carioca golpe,0
dia mt produtivo pra mandar alguém tnc,0
ter resolver aula hj prof cancelar juro q tentar siger d pisar campus,0
recurso lembrar tempo v9,0
nao sair inferno link,0
tentar conseguir KKK lésbica senter orgasmo ser lésbico kkkkk,1
q fechar galera criar,0
parabéns,0
ridículo kkkkkk,0
rt foder to triste,1
amer marco Gomes,0
pq menino cara cu,1
lixo incrível,1
dar certo galera,0
rt conseguir inscrição edic dinheiro,0
Alguém topar cabeça empalada Dê fav pra testar,0
rt idiota mentirar olhar pra eu,1
papel ridículo prestar caber processo jornalista asqueroso doente nojento,1
tô puta sdds filho c mt preguiça p catarina,1
vontade sumir verdade,0
pqp ir morrer,0
Deus tirar bolsonaro presidência Brasil homem diabólico tirar direito trabalhador brasileiro Amará inferno Deus bolsonaro,1
Rt tandara porra,0
hoje durmar 248 Tony Tornado pelar,0
parar porra doi,0
diga islão religião inofensivo cristianismo problema isis levar ideal islamico extremo,1
errar star,1
serio,0
galera esquerda questionar prate pra caralho falar ir acabar paridade discutir assunto hoje,1
querer amigo vdd poder contar coisa julgar alguém ser babaca comigo Pq últimamente envolvar gente tóxico,1
pensar bar hora vaga ana,0
claramente pessoa Deus coração,1
rt kkkkkkkkkkkkkkr amei zz vsf,0
tar cueca,0
rt porrar chuva q parar,0
agro invasor link,0
brasiiiiiil porrar,0
tanto estupro ocorrer senhora criança adolescente mulher ser dopar homem cara pau falar estuprar pq merecer pq estar usar roupa provocante,1
NOTAS REDE GLOBO MOSTRA,0
ta branco pq gostar de ele tempestade,0
ver merda Crepúsculo pra cinebiografia Chuck Norris,1
pensar ir tranquilo,0
triste gente defender indefensável ser,1
menina insuportável sala vontade tacar cadeira cara de ela,1
to feio gordo triste,1
nobre deputado destaque STF continuar mandar país,0
kkkkkkkkkkk caralho nao aguento viverkkkkkkkkkkkkkkkkkkkkkkk,1
VAZOU RECOMPENSA CATARSE HQ BRIGA CADERNO ESCOLAR A5 PAUTADO PRÓPRIA CAELA ADESIVOS FEITO PRODUTORA GRÁFICA INCRÍVEL BRASIL MORAL LINDO,0
mlk 11 membro arranjar briga kkkkk,0
Zivkovic pequeno maravilha,0
perfeição hahaha aaaaaaa Morro amor xkazzawards link,1
rt,0
liberação de ele justo estar seguir prever constituição concordar concordar justo condenação julgar inúmero recurso instância liberdade finalizar trânsito julgar descartar condenação comprovação crime aspecto diferente fruto aberração jurídico país esperar ser consertar PEC prisão instância,0
nOTÍCIA EXAME Uruguai legalização Maconha ñ diminuir tráfico assassinato aumentouIMAGIN,0
sujeito narcisista psicopatademoníaco link,0
deus Ceu link,0
podre dia afundar sair horrível,0
kkjkkkkkjjk jeito smp,0
vaca véia mau sentido palavra,1
j livr tica s bosta empreendedorismo,1
orelha q repudiar uso brinco n colocar ficar inflamado Q ódio pq amar 3 furo 5 afff,0
Pirralha,0
Idiota,0
rt hoje ir trabalho onda diferente,0
parania achar t vivo,0
sentir Força Ministra Deus ergueu senhora propósito,0
ônibus tar demorar pequeno dever vir vazio,0
olhar redor poder deixar coisa ruins definir possamos definir,0
1 senso estético básico qualidade intelectual humano Bebês saber distinguir bonito,0
modelo ser feio,1
mídia notícia falso insano teoria conspiratório ódio cego inassistível,1
homem cair terra clssico david Bowie virar srie via,0
puto gritar dar rabo lisinho pro leiteiro negão pauzudo,1
pessoa mandar audio 10 minuto mar fuder euem,1
ta pedir velhobarreiro 2 laranja 1 limão 2 pedrinha gelo pouquinho adoçante pqp,0
tar porra vôlei tar pegar fogo Brasil dms,0
pra pra iferno,0
chegar stf dizer,0
aniversário ta chegar vida n aniver pq to ficar velho,0
mood p mau miga kkkkkkk,1
passar numero de ele dps ir sair,0
amar,0
sono 02 01,0
pato pato mar cu,1
vc achar racismo processar,0
obra arte fazer museu pqp ameer,0
kkkkkkkkk cara papo,0
achar deputada fã clube pirralha,0
rt hora quase fiz kkkkkk hariany ir,0
vergonha,0
Islâmico dir religião pazporque Corão paz existir Mundo Islão único religião,0
hoje fla x flor vamo,0
hoje ano colar grau pqp ano to formar,0
odeiar mar porra mensagem responder,0
tomar cu alguém levar volta pra Bahia,1
Oiee poder divulgar,0
carai carbo perno hj,0
lixo Porraaaa,1
olhar pra gritar Anjaaa,0
difícil,0
ódio liso ta c fome rua,0
tar planejar Globo Moro querer matar Marisa acreditar,0
rt haver mamar fdp,0
acostumar terminal bandeirante calminho ir pro morenao pra pro mundo cosmos morar tmj,0
jogo ler mensagem receber WhatsApp percebar botafoguense conhecer ver jogo Flamengo time de eles disputar matamata decisivo HORÁRIO chorar reclamar cota tv,1
bora,0
vc dever calar boca pq vc racista,0
mulher respeitar independente feminista feminista lutar mulher nã,1
STF obrigar indenizar preso cúmulo Peço proposta direcionar indenização Crimin,0
ir sair casa dia perder perdi muito uahuashaushauso celular de ele entón ir trampar pq iniciar ser bom ano,0
1 criticar governo 2 entrar CQC 3 CQC acabar 4 hj defender PT Crític,0
rt fofão cu kkkkkkk amer,1
belo disfarcer hein bandidagem,0
rt pensar namorada maluco caralho,1
pra buscar apreensão stf servir pra alimentar fofoca imprensa kkkk,0
sério Qq dia relato bom especialista pósgraduar auto flagelação formar desligamento,0
mau caráter,1
porra any tar c dor cabeca comer,1
apostar ep Melinda may morrer inferno descer cacete diabo mandar volta,1
rt preocupado entender,0
Rafinha Flamengo Filipe Luís Flamengo Daniel Alves Paulo Adriano AthleticoPR Jogadores impacto Jogadores Seleção clube Europa proposta pra permancer escolher voltar Brasil Ganha clube futebol brasileiro,0
indie gênero diversificar rogue like deck builder Metroidvania,0
duvida hj ver avon dou palestra cato bosta elefante jogo mega sena PTzar tropa ladrao,1
kkkkkkkkkkkkkk cara pau,1
problema tirar ministro educação colocar ser capacitar cargo trocar ministro 10 ser 10 medíocre Weintraub,1
1 semana pra temporada finalmente porrar,0
olhar ovo cobra fascismo presente realidade brasileiro encontrar cu quentinho pra chocar,1
ir varrer PT país Estamos junto querra país jamais ser Venezuela,0
racistamachista argumento,0
concordar,0
Milícia máfia,1
rt ando bué rude fria paciência escrever,1
mano dlç pqp,0
vcs superar coisa rápido pt2,1
slc ir ficar puto p porra,0
fã whinderson aaaaaaaa mt chato pqp,0
Ê casa,0
ei voce ai proletario ja ler manifesto partido comunista nao bora ler tomar meio produção la comer cu capitalismmo instaurar comunismo,1
absurdo revoltante,1
bispo á agrival,0
acontecer cara pau puta parir,1
set point porrar,0
qdo vcs moleque mandar vcs desligar videogame falar ir estragar tv Hahahahaha,0
tar hora pro bolsonaro fazer virar venezuela exército esquerda td vcs xandão simplesmente ignorar ser mundo dançar,1
caralho dóier perder alguém,1
feliz dia to gordo feio inchar feliz dia TPM menina,1
descaso vigarice cara,0
João Felipe desgraçar mané cain trabalhar cara fznd mn rir kkkkkkkkkkkkkkkkkk,0
prevejor viagem emergência verdevaldo,0
pau cu seguir siger volta unf dou unf seguida pq nao caralho,1
pqp idiota,1
Petrobras governo bolsonaro estadão defesa bolsonaro Paulo guedes perseguição estatal goiás Barroso datena Cristãos jornal nacional link,0
arrepiar tomar q existir Gretas mundo,0
queimei game pqp queda energia foder,1
caralhar to lembrar sextafeira 13 Jason mascara né,0
pirralha sair defesa ambiente barco conforto ir óbvio sozinho adulto bastidor intencionar Fato,0
negro gay pobre apoiar Bolsonaro precisar mudar discurso pq homofóbico racista colar,1
vagabundo,1
,0
imperdível,0
mostrar teta acabar machismo,0
motivar continuar votar em esse votação acontecer ir presente pra votar link,0
Cambada fdps,0
parabéns presidente 2022,0
demônio esquerdista carta capital escória jornalismo,1
coisa leve,0
Vou assistir,0
namorar determinação,0
sério pô super respeito igreja caralho chato dizer ai hoje audácia falar escolher inferno KKKKKKKK AAA FUDER MOSSO,1
prova matemática sono jajá entregar bão ver slc,0
foda pqp,1
gente menina louco louco verdade pra ganhar atenção destruir auto estimar pessoa,1
capaz mante amizade sincero alguém chegar ruim apegar acostumar pessoa simplesmente sumir ser,1
cara misógino sentir tesão homem Conheçar cristão casado pai oportunidade destila ódio mulher tesão reprimir homem ibope pra criatura Patrícia medíocre bolsonarista,1
menina stressar postagem desnecessário Vc Ibope pra tirar razão presidente Bjsss,1
participar interação anjinho ficor feliz ter gostar,1
ditado né bonito boca fechar pqp chernomacho falar água,0
porra jp vcs,0
vsf excluir,0
votar lixo jamais votar,1
sapatao super indico,0
q Levy querer homem ejacular cu acontecer nadase ejacular canal vaginal capaz d reproduzir,1
perfeito entendi monte legalizar maconha país dominar zumbi larica cérebro,1
despois vo assumir porra confie vc,0
porra coelho querer discutir pq n gosto de ele tomar cu mano mlq retardar caralho c existência inútil,1
pena vc corrupta qdo presa,0
preciso auxílio conta mandar dm,0
professor físico q tb dj agr dj falar c hoje passar set de ele rapaz housezinho fuder,0
chorar msm ler,0
prisão hacker casa menina cair,1
amanda ficar dadas comigo vsf garota toxico,1
posição draft determinar recorde temporada regular laker escolher 17,0
Passando avisar usuário site agosto VASCO ganhar empatar ganhar aparecer chuva VASCO TL dia Vasco,0
tô fardo mão,0
pedido recusar falar BBB entrar programinha pra ganhar milhão gente ganhar batalha dia dia,1
olimpíada Tóquio tamo chegar caralho,1
34 ano duilio trazer,0
puta manco,1
absurdo vagabundo ter EXPULSO S PAÍS,1
atualização Semanal Casa Branca,0
ir acostumar ligar carro botão,0
lembrar apaixonei puta uahsushsushu gente maravilhoso,1
tmj mano porrar nois achar casa,0
olha gentebraço direito Satã,0
crer fortar,0
domingo assisti filme chamar persuasão ver livro tô vontade comprar kkkkk,0
caralhoooooooo sonhooor ir chorar,0
rt qq enfiar dedo buceta,1
brasileiro dividir grupo distinto independer partido ideologia esquerda So brasileiro bom pessoa bom filho ptria perverso mau filho puta discurso so facilmente identificvel,1
Kd suvaqueira pelur hora,0
safado vir puta crescer olho,1
prender turma lula passar dia soltar mentira caso,1
amigo viar sapatão legitimidade pra chamar viado viado sapatão kkkkkkkkkkkkkkkk,1
dia mãe perfeito família amar data gente reunir,1
rt q porra,0
aniversário acabar ódio,0
pensar assunto inútil puta merda,1
rt fedor cu véi kkkkkkkk,1
prefeito assistir qta vc adm SP cidade abandonado neto tucano,0
remédio vei pqp morrer,0
entaar b lgbtq burro pra krl vc miga,1
entender torcedor gostar clube seleção cbf instituição vexaminoso critério fraquíssimo planejamento campeonato nacional precisar mudar operar fraquíssimo regulamento mixaria premiação,0
doente saudade bolsonaro preço antigo parabéns governo atual decisão empenho ter conquista prol Brasil achar bolsonarista dever continuar preço antigo gostar,0
Mds AMO creme inverno ficor beiço rachar passar dormir acordo novinha Folha,1
parabéns,0
ridículo kkkkkkkkkkkkkk,0
filho atrapalhar Criam Lei idoso atrapalhar Criam Lei Eis solução materialismo individualista,0
Acabei comemorar dia Internacional Mulher lavar louça,0
assistir felca orochinho trazer 30 ano vida,0
único desejo Pt facção criminoso dinheiro podero comunismo devastador corrosivo sentido comportamento pessoal aceitar perder poderbando doente egoísta avarento,1
aula auto escola buceta chato ver,1
rt gente puxar saco pessoa pra coisasbenefícios depender to mto fudido,1
to inveja foda tomar cu,1
Bolsonaro ladrão 644 k dinheiro vivo segurança ser aproveitar ocasião levar nariz palhaço delegado pf dar cara prender hoje link,1
adorar pessoa ligar ignorar 100 tô celular mão,1
PIADA país de esse qq futuro,0
Angola considerar bom destino europeu 2018 desistar vida,0
grt forte pra crcdesanima haver dia ruim haver dia bon tô aquise querer conversar chamar amar macaca,1
47 outro 30 kk,0
vcs chamar kai feio atenção,1
quanta gordofobia vc conseguir gerar post tar feliz danilo,0
urgente joyce kelly anunciar retorno quebra Internet confira,0
oba,0
kkkkkkkkkkkkkkk abelha voltaaao rsrs,0
BASTA linha cortante participação atleta profissional categoria base reforçar campanha uso linha cortante conhecido linha cerol chileno encerar saiba,0
feminista feio gordo Pagar peitinho passeata peludo odiar homem achar q diferença mundo,1
bom pra relaxar,0
Dr Geraldo Cruz,0
sério gente imaginar neymar ser treinar jorgito pqpo negar ir jogar fino bola,1
qq sexo,1
4 pra acabar ano jão tar porra de aqui tô formado fazer uber devagar carai,0
gente f velho demente,1
educador de esse Brasil,0
perdi 14 pdl client riot ehr lixo amooohh,1
ser julgar ser,0
tô quase mandar merda,1
período ASSASSINADOS 2720 cidadão brasileiro comum falar algum,0
tir mão eu tirar mão eu pagar caro combustível empresa distribua bilhão bilionário,1
anão,1
vejer pessoal falar dóir beça achar ter idade certo pra aparecer dar kkkkkk,0
ódio loko,0
presente misterioso,0
rt falar eu tt,0
rt fuder q vc ta morder inteiraaa gugar pesquisar,0
juíz dever ser indicar bolsonaro stf masné,0
Votaria,0
gastospago nóscomprovado atual casal presidencial 136 dia natural perceber espanto interesse mídia esquerdofrênico conta pr bolsonaro 4 ano governo realmente espantar diferença alho ebugalho gritante link,0
jackson burro vir tênis branco pra trilha,1
atenção PROIBIDA torce time europeu PARE lipe dizer vergonha,0
ooc sonho encontrar pessoa fechar 118 querer maddie,1
caminhão atropelar abobrinha mídia soltar mídia sujo comprar credibilidade,1
Perguntome fufa comparar cheiro parceira,0
porra kkk,0
orgulhar,0
prazer mulher inteligente Fazerse burra perante burro inteligente,1
gente ir pro aeroporto,1
Universidade Federal Rural semiÁrido Rio Norte inaugurar usina solar potência instalar universidade federal,0
UÉ TURMA DEFENDE MARGINAL REVOLTADO PESSOAL TIRANDO SÉLFI GOLEIRO BRUNO GUERREIRO MERECE 2ª CHANCE,0
comprar pulseira nome ingrid,0
kkkkk fizemos plano semana pra chegar hoje chover tnc,0
algum juizeco pra soltar hoje pedida,0
oi pensar em isso criar email mandar gentebranca1,0
porra falar kkkkkkkkkkk,0
insta sair sozinho lembrar email senha puto parir,0
gata d pqp sonho feliz mesmo cidade querer chance vc,1
militar britnico tentar impedir rompimento represa inundarcidade,0
Rio janeiro respirar Flamengo precisar ofegante domingo porrar eterno freguês recado ir virar Mengo estávamos pedir avisar entender riscado Vale leitura,0
sdds,0
enfim casa chorar sonho realizar,0
FINALMENTE Fake protagonist verso ingls liberar Spotify pas Corram l ouvir est lindo,0
