mensagem,odio
03 mosqueteira livrar perguntinha básico,0
mulher descobrir mulher homem saber haver século,1
mulher n saber lidar c verdade dizer 1 amigo q ficar melhor d rabodecavalocomeçar chorar bazar quimioterapia,1
sociedade evoluir tempo OK LEGAL PARABÉNS,0
solução racismo PARAR FALAR Morgan Freeman q dizer,0
SorosMídia tentar maneira ocidente engolir refugiado neném,0
sorte Fernando Pessoa nascer Conseguem imaginar heterónimo ser denunciar twitter,0
pedra clamar,0
pessoa entender refugiado inúmero terrorista óbvio,1
rede social jornalismo dever,0
refeição dever igual cantina escola,0
assaltar mercadinho encontrar culpado,0
sapatão seguir Aly,1
Assessoria Comunicação proibir palavra feminismo Feliz dia mulher,1
caber pai educação sexual filhosQuer desenhe,0
voz lúcido cúpula igreja católico,0
homem determinar cumpridor Força,0
vc matar papai Mamae titio vovó,0
Assine petição construção mesquita Lisboa,0
assista continuar TORNAR AMÉRICA NOVAMENTE,0
suposto revolta cidade natal republicano verdade caso premeditar at,0
teta loirinha tar,0
teta Simoni redetv peito hein,0
trapalhada Alexandre Moraes governo aparência,0
cara qdo vc descobrir q q trabalhar pra pagar conta,0
último 30 foto galeria print de isto para juro AHAHAH,0
SUZANE RICHTOFEN SOLTA DIA PAIS JUSTIÇA INCOERENTE DEVIA SOLTADO BRUNO DIA NAMORADOS CARNAVAL,0
ÁS SALÁRIO IMPOA GENTE TRABALHA SENTINDO PRAZER,0
vítima exnamorada de ele Rafaela Horbach 15 ano mãe filho irmã,1
fufa homem pq gostar MULHERES MERECEM MESMA FELIZ dia,0
bom especial standup ver 2017 surpresa,0
ate gente rio branco perseguir,1
tamagoshi decepcionar deixei morrer fome esper eu,0
Atençãodia 8 março amanhãde parabéns pessoa certo,1
ATENÇÃO IDENTIFIQUEI ESTAGIÁRIO FAZENDO PIADAS GOSTO SERÁ PUNIDO DESCULPEM TRANSTORNO,0
atenção pessoal Macapá rolar estudo base livro MeuAmigoSecreto Feminismo,1
ATENÇÃO CARRO ROUBADO TRES CARROS RECUPERADOS TUCSON PRATA HB20 BRANCO RANGER recebi placa,0
atenção jênio violência mulher Brasil fato país cristã,1
ATENÇÃO preço inacreditavelmente metade dobro,0
atentado França,0
Trump farto post frio PAREM,0
ate mulher tambem cometer ato criminoso bandir corrupto machista,1
canalhice retardado comparar Cristianismo idade médio islamismo 201,0
ir deixar enfiar goela adentro corrupção querer refugiado nenhum ir pra rua gritar,0
enfim alguém entender life Ah gente complicar vida totalmente previsível ñ graça,1
TIM COMPROU GOOGLE,0
ativista direito humano,0
Atlético 2 x 0 Rio Branco vitoria Atletico assumir liderança Capixabão 2017,0
desejo Santo Natal Ano 2017 cheio Esperança ver,0
ator comunista c pingente genocida Che viver vida gasto exorbitante mansão França jatinho,0
poder mesclaruma belo espanhola lindo holandesarsrsrs,0
Atraído forte cheiro enxofre Passos Coelho deslocouse manhã Setúbal encontrar Diabo vingouse choco frito,0
Atrapalha ser Bolsonaro ir ficar PT PSDB pra qm votar presidente,0
Atrasar Universidade Castelo Branco in Rio Janeiro RJ w,0
ordeno investigação subsequente Schumer Pelosi negligência,0
travesti Dandara 42 ano espancar torturar morto homem 15 fevereiro bairro,0
atualização Semanal Casa Branca,0
Atualização Semanal Juntese eu,0
dar cobertura mediático bandido emenda Miserável comunicação social,1
audiência público Ideologia Gênero RJ,0
UE conseguir cumprir acordo acolher 90 refugiado Previsível acontecimento Paris,0
aula biologia universidade Federal hoje ir aprender gerar feto próstata homem,0
aula inaugural técnica operatório aprender q mulher ehr burra ser entender,1
aumento combustível 3 passo frente 1 passo 3 passo frente haver progresso económico,0
União Europeia cumprir promessa refugiado,0
austria refugiado iraquiano praticar estupro coletivo ser deportar,1
AUUAHHUAUHAHU TRUMP,0
avaliação livro feminismo rede,0
avaliar 4 5 estrela,0
vantagem namorar mendiga hora levar pra casa vc deixála,0
aveirenses hoje Acabámos adicionar cidade tour 4 março Bilhetes vend,0
aVEIRO casa esgotar noite regresso prometido,0
Venezuela tirar Leopoldo Lopez prisioneiro político marido reuni,1
vergonha Paraná foro privilegiar continuar enganar brasileiro,0
Aviões C130 equipar kit combate fogo descontinuar decisão político final ano 90,0
AVISO PROTECÇÃO CÍVIL Surto cotovelite Moreira Cónegos,0
aviso hoje Suécia amanhã Portugal evitar país,0
vitória habitual fatalismo,0
azeiteiro q foda volta terra,1
assisti mano compartilhei pq tô receber notificação desculpa,0
Bagunceiros profissional bandido manif pagos mostrar milhão votar PRA TORNAR AMÉRICA NOVAMENTE estar certos,1
sapatão oq pauuuuu,1
bandido bandido dilacerar dinossauro,1
bandido bandido matar cunha tar,1
BANDIDO EH BANDIDO MOO VIVA CUNHAA,0
Banir refugiado cruel prejudicial economicamente,1
ir sejas radical,0
kiss From Brazil beijo galera,0
Barcelona virada histórico Galo várias,0
barreiro terra português,0
Bastaram 4 ano pra mudança acontecer,0
Batalha Pedroso primeiro embate nacionalidade,0
batalha dia mulher lembrar burra meixmo ser top,1
Bate outro,0
Batom vermelho bonito gente branco,1
cara recauque emili lider jogar roberta paredao vaca fausa gordo feio rsrrsrsrsr,1
GORDA FEIA ESCROTA IRRITANTE FALSA AFF NOJO REAL,0
graças q vao passar festa falar roberta gordo feio fazer careta kkkkk eliminadoar bbb,1
lavagem cerebral mente humano chegar DEUS ALTÍSSIMO VERDADEIRO DIABOO satanico,0
ler de ele Islão pq parecer mt interessante N ideia ser ultimo q lançar tho,0
beber cana puro careta,0
dia jumentar Kkkkkk feliz dia mulher burro Claro q exclusividade Kkkkkkkk,1
EH SAPATAO EH LARISSA JOGA IDEIA Q ENCANTA,0
pensar q youtuber sapatao,0
BE imparável insanidade,0
moça hoje amanha,1
aceitar pq sapatão sinistro,1
Bela lógico camarada LiberalSe colocar actor muçulmano tv vãose juntar ISISMAS HEY ISLÃO ODIO,0
ver ep tô tentar digerir,0
BELO LEGADO PETISTA,0
MOO KKKK Hugo Chávez presidente equador,0
Paises Socialistas Angola Cuba Venezuela Coreia Norte Ditaduras Militante petista,0
igreja catolico promover cruzada né,0
poder,0
Bemvindo Estados Unidos Benjamin Sara Conferência Imprensa Conjunta,0
Bemvindo Casa Branca ministro,0
vinr volta PREC arruaça esquerdalha marxismo cultural mandar encolher vergonhoso,0
vinr lindo TL Kisses verdade,0
Bene Barbosa surra pres Direitos Humanos OABSP deb ver,0
Benfica pedir reunião urgente Arbitragem Anjinhos resultar resultar surpresa,0
racismo pos Anoes preto fufa gay shemales Simao,1
vc mó bobão eim,0
Bergoglio ir realidade muçulmano 10 filho papa católico papa comunista,0
hoje durmar 248 Tony Tornado pelar,0
feio gordo feio gordo,1
juro ir comer achar chocolate branco socorro,1
Hahaha pq Tatuapé tar sol Aclimação sol Bela ver tar nublado rsrs Eêee,0
haver aceitar mudança certo,0
n falar fufa,0
BIBLÍA AUTORIZADA RETRATA GÊNESIS CRIAÇÃO DIVINA PIADA Bíblia INFANTIL QUADRINHOS cheio,0
bicho sentir burra ouvir mulher falar,1
Bicicleta Infanto Juvenil Aro 20 Cindy Magento Fosco Track Bikes R 36378 R 13455,0
Basta frequentar minutinho Rexona pra surpresa gritar sapatão,1
Big Fish unico filme prestar Tim Burton,0
SAPATÃO BABANDO MINA HETERO DESPEA 01 ÚNICO SENTIMENTO,0
birra partidocracia prejudicar Nação haver redução ganhar,0
BLOCO PORÃO DOPS ACABOU CHEGAR CAMAROTE GLACIAL JOAQUIN TEIXEIRA SABADÃO CARNAVALESCO PROMETE,0
BLOG dream team futebol feminino vester vermelho branco preto,1
noite abortista cuidar empoderamento hem morrer agulha crochê ficar dica,0
NOITE CUAM RESPONSABILIDADE DIGA DROGAS PROSTITUTA TRAVESTI PRESERVATIVO DEUS ABENÇOE,0
noite Lindinhas noite rs,0
PRELIMINAR GERAÇÃO CREME AVELÃ EMOCIONADA RETIRAR COMEÇAR FUTEBOL VERDADE LIBEADORES COPA BRASIL,0
semana,0
Boas Festas juntos ir RENOVAR POUGAL,0
BRASIL FEIRA BEBEDEIRA CIGARRO PROSTITUTAS XIS BÊICON REVOLVER CINTURA LIBERADO HORÁRIO COMERCIAL,0
MOÇADA QUALÉ SABADÃO BEBEDERA ESTUDAR CHURRASCO TRABALHAR ARMAS FOGO IGREJA PROSTITUTAS 1600 LINENSE X NOVORIZONTINO,0
MOLECADA ALMOCEI FUMEI CIGARRO DEI DEFECADA COMPROMISSO VOU CONTINUAR RESPONDENDO,0
achar atingir reconquistar fotinho comentário balada afastar,0
defender obaminha paz,0
boicote mediático PNR crime jornalismo,0
boicote mediático PNR crime jornalismo ver,0
boicote mediático PNR crime jornalismo Vídeo,0
Boitempo 70 desconto livro escritos mulher ver,1
bolha preconceito agenda Esquerda mandar agenda feminista,1
Bolsomito Kiridinha acreditar ocorrir dizer deputado desigualdade salarial homem mulher,1
PT PSDB MESMA BOSTA,0
vagabunda bbb,1
bolsonaro ganhar votação presidência Câmara pq honesto,0
Bolsonaro pregar volta militar defender Regime Militar rebater mentira falar est,1
Bolsonaro vencer eleição afirmar Aécio Neves zueira edition AH TÁ ps assistir,0
Bolsonaro nazista turma PSOL democrático imprensa brasileiro perder vergonha,0
jornal jeito falar tag,0
noite greve sexo pro maridospor prostituta brasilia ficar famoso,1
empresa fabricar CITOTEC REMEDIO ABOIVO dinheiro pra gente,1
mulher esquerda estao envolvido corrupção petrobras roubo aposentadoria idoso,1
botar bizarro em isso,0
falar criar,0
moral falar homem íntegro Dep Jair Messias Bolsonaro,0
puta playboy maconheiro ganhar filme exaltar fazer dinheiro,1
diaaa Linha 1304 C Branco X Lapa,0
dia Alguém dia tomar posse prefeito Rio Cidade ABANDONADA CAÓTICA QQ ORDENAMENTO,0
dia amigo companheiro camarada Bardamerda segundasfeira,0
dia amor dia passar mudança tornar inevitável próximo ficar difícil,1
dia comer pão branco,1
dia companheiro Alguém hora chegar asteróide comprar livro quintasfeira,0
dia companheiro diriar Bárbara Guimarães hoje frio Carrilho,0
dia companheiro Sabem PSD sondar João Braga Lisboa,0
dia estar fazer campanha justiça caso João Victor João Victor adolescente 13 ano,0
dia hoje Arroz integral feijão branco Lasanha Cuscuz refogar legume Abobrinhae Couveflor,0
dia toa ativista esquerdopata protesto presidente,0
DIA SR PRECISA ENCONTRAR JESUS PRECISA ACHAR CLÍNICA PSIQUIATRICA SOE,0
dia pra,0
dia pro sapatão,1
dia pra acordar presente jornalista VERGONHA canal CANALHA haver,0
dia sapatão,1
dia sapatão,1
dia sapatão,1
dia sapatão,1
dia sapatao,0
dia so pra acordar sapatão,1
dia pra votar crivella,0
dia pr sapatão,1
dia pagar pegadora espalhar jeito contar aventura falar,1
galera ir dormir pq contrário hebe acordo amanhã,1
gente twitcar pra todosssss CHeirossss live on,1
resultado Vitória Empatar casa rival directo entrada Liga Europa positivo,0
ir dormir pq contrário Chorão acordo amanhe,1
Boom dia sonhar sapatão lindaporém sonho super bizarro q lembrar metade,1
Bora Benfica ACORDA CARALHO,0
Bora chuva deslike lixo assaltante cantar música camburão ficar famoso País lixo,1
Bora escrever capítulo vida folha branco deus dar,0
Boulos líder terrorismo esquerda prender semana Justiceiros movimento social ligar Boulos lamentar prisão,1
BRANCO RICO PROBLEMA JUSTIÇA TIRAR PHOTO NEGRO PROBLEMA JUSTIÇA VERGONHA TIRAR SELF,0
BRASIL ACIMA DEUS ACIMA AMEM,0
krl ue gnt pra QM falar nn medo prima de ela mn oqe falar pra nn importar gordo magro feio oqe,1
homem q reparar lingerie pq tar querer,0
oq vc gostar cama edredom cobertor,0
desarmar Geromel Maicon,0
Brigadeiro branco uva Ingredientes 3 lata leite condensar 1 lata creme leite 1 pita,0
pessoa achar racismo agressão considerar racista,1
Brilhante gozar inenarrável comunicação social bempensante sítio,0
pra contribuir perfil lançar camisa,0
olha cacetete russo Muheres ser usar feminismo violencia so pra,0
Braga plano prioritário conseguir fechar data avisar,0
fodase,0
ir overdose Tourette ter data fechar aviso,0
espirito true man,0
Focate nrs n diga q inofensivo si islao levar lado radical n falar isis,0
Bue fufa seguir insta pq wtf,0
Burra mulher aceitar amante,1
Burra mulher aceitar Amante valorizar traidor Ajudar destruir relacionamento ter moral único,1
Burra mulher aceitar amante valorizar traidor ajudar destruir família ter moral único,1
Burra mulher prioridade aceitar 2 opção,1
Burra mulher iluder textinho,1
Burra mulher iluder achar larga Fiel puta,1
KKKKK foto ficar mt sapatão,1
infelizmente lider país CUMPLICES,0
cadêr caridade muçulmano Emirados Árabes receber refugiado,0
cadêr poderoso ficar guarda nenhum colocar cadeia kkkk,0
dia patético Reinaldo,1
gol perder Borja fio cabelo branco garantir velhice dia,0
Cafagestes Faro Odemira Teotóniono fdschegar finalmente Bilhetes sitíos co,0
cair Real Feminista descobrir feminismo confuso Emma Feminazi tar cagar pra liberdade,0
matéria explicar país arábia receber refugiado valer,0
rezar lindoso problema explodir torr boate embaixada,1
Mano tô rachar Angola falar pegar Maria Rita Kakakaka acreditar,1
CALMA CACHORRO VIROU RAÇÃO,0
calma sportinguista respirar alívio Benfica ganhar Braga 3º quase garantir,0
CALOTÊIRA PAGUE CONTA,0
tutela CML peso institucional pressionar,0
CAMAROTE GLACIAL JOAQUIN TEIXEIRA 1641 MOGI MIRI X BRAGANTINO TELÃO 1643 JOÃO DÓRIA ARRASA PISTA DANÇA,0
bicho trabalhar refugiado migrante nao RI,0
CAMPEONATO ESTADUAL IGUAL OLHO AZUL GORDA SERVE PRA TORCIDA ÚNICA CLÁSSICO KHEDIRA TABELANDO,0
feder espinha azedo passar validade mulher vale Juazeiro,1
jamais honro prezar país virar Europa 2,0
cancelar impeachment GOLPE,0
basicamente miojo calabresa linguiça toscano molho branco,0
vc q burro defender direitosreconheco q mulher n eh igual homem,1
Canso monte cara burro pagar machão monte menina burro procurar Google significado mulher,1
capitalismo ligar pra ninguém libertar pessoa oportunidade negociar verdadeiro li,1
aff bando maconheiro q,0
incitar ódio população,0
feminista peludo gordo trabalhar foicebook,0
OAB machista achar mulher machista,1
vdd importar segurança mulher,1
Eitaaa ultimo q tomar sp conhecer doceria q latinha pra vender q ficar d morar,1
bloqueado pagina quebrar tabu pq comentar postagem de eles página Quebrando toba,0
gritar ver HAHAHAHAHAHAHA,0
morar maranhão 8 ano mãe tomar tb,0
Guaraná Jesus bom,0
muito saudade tempão tomo,0
liga pra mimizento,0
olhar foto sorriso,0
dar eu tb,0
gostar de ela corrupta,0
saudade homem homem mulher mulher,1
seriar q legal mandar,0
fuzil 762,0
travesti mulher feminista pq feminista parecer macho acabar,1
vc face,0
Vishii q entrar google digitar facebook tentativa conseguir entrar contaufa,0
vishi kkkkkk mau travesti homem muito cara homem saudade travesti raiz kkkkkk,1
ter esquecir cachorro Kkk,0
música 4 minuto achar completar youtube,0
cara invés clamar Criador refutar falar fato lógico verdade,0
cara ilação dieta alimentar fácil refutar falar fato lógic,0
cara sonho,0
Caramba hein,0
cara chamar querer refutar falar fato lógico verdade,0
cara pedir censura vontade refutar falar fato lógico verdade,0
cara frase idiota efeito querer refutar falar fato lógico verdade,1
1 cara refutar falar usar lógico fato verdade 2 Odeia BolsonaroFala projeto de ele q,0
cara sério ir expressar queimar sede revista,0
cara ironia risada fácil refutar falar fato lógico verdade,0
Cara vc mto vida loka revolucionário selvageria,0
Cáritas Lisboa 2 M euro banco haver 10 ano ter confiar Espírito Santo ter beato parvo,1
constatação fuga aNunciar,0
liga manar claro carimbo passaporte rs vir p brasil refugiar Angola kkk,0
tô trabalhar invés baderna,0
de aqui falar vender faca bandido,1
olha 12 militante PSOL cheirar mijo maconha vaiar cara virar notícia Imp,0
qdo vcs moleque mandar vcs desligar videogame falar ir estragar tv Hahahahaha,0
desculpa gostar conseguir respeitar opinião com si feliz pq contrariar,0
Carmen Lucia sussurrar Socorro tir de aqui,0
CARNAVAL FAMILIA CERVEJA PIADA CHURRASCO REDE tv MARCHINHA FOLIA EMPODERADA DROGA ABOO PROBLEMATIZAÇÃO CHORO BANHO TEXTÃO FEICE,0
opa fufa tratar,0
falar trabalho pra galera muito ofensa,0
volta terra,0
Mto fofo msm raça,0
caso Rufino António avançar Procuradoria República,0
candidato mesmo câmara,0
hoje debater PNR ser finalmente acabar boicote censura partido,0
Catarina Kinnvall similar islão radical extremadireita mobilizar via,0
mulher feminista lutar ditador Esquerda,1
feminismo movimento cooptação mulher p militância esquerdista defender mulher Bo,1
