mensagem,odio
"14 - teoria dos pratos i - abundância e escassez: >>47965excelente, anão. tudo de acordo com o keikaku.>>47979essa parte do livro é bem focada no prático, e nessa mudança de mentalidade necessária pra ter esse sucesso. o engraçado é você ir lendo e percebendo como essa merda faz sentido, e todos os exemplos que você tinha, por exemplo, na adolescência. sinceramente, acho que todo homem devia ler essa merda, até os que já foram naturalmente redpillados pelas circunstâncias.",OFF
Mais uma que caiu na lábia do Givaldo USER oh mulher besta mermão,OFF
Cómo les encanta mamar a Memo Ochoa los de tudn 😒,OFF
"USER USER Tem que tacar fogo mesmo, isso e um exemplo para outros que apoiam esse movimento idiota e ridículo.",OFF
me diz ai que tem meda deste marreco mentiroso corrupto ladrão ele não tem argumento politico e nem proposta politica vai ser indiferente do USER nas primeiras perguntas vai começar a desmaiar como Flavio USER isto ai e uma piada marreco de Maringá como presidente,OFF
USER USER Olha tua cara de retardado broxa kkkkkk um neoliberalzinho defensor de burguês ladrão,OFF
"Desde o inicio eu sabia que essa mulher não era louca ou surtada, mas os gados conservadores e as mulheres estavam desesperados passando pano porque ela é mulher e ainda de igreja. Toma aí seus pvtos kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk. A honradinha só deu pro mendigo e não era louca.",OFF
"Gostaria de fazer alguns comentários sobre as declarações do USER. Em primeiro lugar é o repúdio sobre conceder liberdade de expressão para o reaparecimento de criminosos, genocidas, loucos. Dito isso é imperioso destacar que a postura do USER de falar o que pensa sem refletir e depois se desculpar, uma hora acabaria no que estamos vendo. O próprio USER já havia 'profetizado' que o seu medo era de falar 'merda' e o programa acabar. Quase conseguiu, o USER terá muito trabalho para recomeçar. Outro destaque é o despreparo intelectual e a arrogância do USER em querer debater assuntos muito além do seu conhecimento. Eu tenho certeza que se o USER tivesse uma mínima noção dos horrores do nazismo ele jamais falaria tamanho absurdo. USER é um rapaz bom, mas precisa rever seus conceitos e até mesmo o estilo de vida. USER sua desculpa foi aceita, siga em frente e seja feliz.",OFF
"USER RATA ASQUEROSA, INMUNDA, LACRA RUIN Y MISERABLE.",OFF
"Realmente, se for usar a tática dessa moça, não existirá conversa alguma. USER da equina: Aí, hoje amanheci com a perna doendo USER fofoqueira: Mas cadê a chapa? Você não pode afirmar que tá doendo sem uma chapa.",OFF
USER Viejo ridículo,OFF
"USER Não sei qual é o problema. O assunto é de respeito, e já usaram menores pra comerciais muito piores. Sem falar que é MT hipocrisia falar que ninguém da a mínima pra comerciais não héteros. Sempre tem gnt como vc pra passar vergonha",OFF
USER USER USER USER USER USER! KKKKKK,OFF
"odeio qnd meus amigos lembram de ex esquemas meus e ficam soltando graça p pessoa sem eu saber, mano q vergonha, só gui descobrir agr",OFF
USER!!! Que ação publicitaria massa! Fico triste por existirem humanos escroto para criticar tal comercial! Parabêns agencia responsável por esse comercial!,OFF
mas que merda é essa? ja nao foi o bastante matarem a boneca ano passado agora tiraram toda a essencia dela? vai se fuder odiei só vou jogar de karma agora pra me despedir URL,OFF
"USER USER Ele fica uma gracinha com essa calça lá no mamilo, fica parecendo um velhinho 😍",OFF
ridiculo eh ver esses comentario de pessoas vazias,OFF
USER!!!! Para de fazer roleta russa com suas palavras. Foque no trabalho e não fale aos ventos.,OFF
"*USER horroroso estimulando crianças ao errado, agora tudo é homofobia não temos mais o direito de pensar diferente, não piso mais nesse burguer King*",OFF
"Enquanto eu fico aqui na quarentena, os outros sai é faz manifestação pqp",OFF
"Lixo ,enfim os marketeiros medem as repercussões e sabem os efeitos sociais,mas o povo podem mudar isso com suas atitudes",OFF
"organizador do baile do masca, quero meu reembolso carai",OFF
USER USER para mim um dos caras que mais se pocisiona .e me faz uma merda desta .cara siga em paz,OFF
Isso mesmo jojo. Bota ordem nesses folgado mimado,OFF
"Pai 💙: Coe bandida tu sabe que eu te amo pra crlh né? ❤️ Pai 💙: Tu é minha filha pow te amo ❤ se cuida em Pai 💙: Se esse fdp tentar fazer alguma coisa grita, tô aqui fora te amo xau ❤️❤️❤️ A última mensagem que eu recebi dele antes dos fdp matarem ele 💔😭",OFF
USER nana* meu correyro so fode,OFF
"USER chatos, interrompendo o cara toda hora !",OFF
USER Vai se foder homofóbico,OFF
q diabos e isso,OFF
devia ter morrido quando tomou aquele tiro esse nojento do caralho igual o ator URL,OFF
loucos!,OFF
"USER USER USER USER Lucas era uma fábrica de fazer merda, mas virou vítima real por causa das reações exacerbadas de Karol. Ter vencido a liderança com Nego Di para imediatamente ser vetado da prova foi uma sacanagem imensa.",OFF
"O nazismo foi tão preconceituoso e assassino como o comunismo, mas o comunismo é defendido todo santo dia, NOJO!!!!",OFF
"USER USER A para, apaga esses comentarios e pronto. USER não sou obrigado a ver sua escrita em um video que foca a nossa comunidade. Ta fazendo o aqui, linda? ou vc é do """"""""""""""""""""""""""3º USER"""""""""""""""""""""""" USER?",OFF
"USER bronw opinião é sobre comida, cor e não sobre a existência de outra pessoa. se vc não gosta de homossexualidade, continue sendo hetero calado na sua.",OFF
"RT USER: Telemadrid haciendo el ridiculo, además de un lavado de bajos a Feijoo. Se puede caer aún más? Puede llegar su audiencia al -…",OFF
ESSES BANDIDOS NÃO MERECEM O USER USER USER... USER,OFF
Tá misturando o nojo que criei da cara dela com a minha raiva.... Não estou aguentando nem ver seus twittes sua puta desgraçada,OFF
"USER vc está certa, principalmente homem em relação a sexo . Eu já sofri com lobo em pele de cordeiro",OFF
Marica ya !!!,OFF
"Parabéns, USER! esse ""comercial"" é só uma forma de atrair mais números de pessoas para a lanchonete. O mais patético, é usar crianças que não tem nada haver, não tem uma opinião formada e nem tem capacidade pra dialogar sobre algo, e envolver nessa pouca vergonha! Bem vindos ao Brasil, onde o poste mija no cachorro, o certo se torna o errado, e quando tua opinião é ao contrário de uns, tu é cancelado",OFF
Que absurdo criança nao tem maturidade para fazer esse tipo de escolha😒😒😒👎👎👎,OFF
USER não vê isso esse cara é o anticristo USER vai acaba com nosso brasil tá vendo ai as merda USER ele faz isso aí é pouco USER nos tá vendo oUSER tá pra vim USER vai ser pior,OFF
Essa mulher é inteligente pra pessoas com retardo!,OFF
NO FINAL O USER USER USER E USER MATA O USER E TODO USER USER USER,OFF
"USER suas ouvidos, porra?",OFF
ele é pirigoso pa USER ta ligado! eu ri muuuito! oaksoaksoaks ele é muito fooda! aushauhsuahsuahsuahsu,OFF
"Acompanhar o papi por mais de 3 anos vendo todos os altos e baixos dele, nunca abandonando ele sempre assistindo todas as conquistas dele ..... pra vim um cara q tem um gtr com bodkit falso da shopee desmerecendo kkkkkk vsf porra 🤮👿 USER",OFF
"Esse picareta não quer que investiguem os filhinhos dele e ta mandando todo mundo embora pra colocar laranjas e poder ter controle e acessos a informações da polícia USER. Será que esses retardados não enxergam isso? USER isso é crime! Meu USER, vendo essas coisas eu não consigo acreditar, gente, como o brasileiro é atrasado estamos anos luz de ser uma popuçaçao evoluída... Pelo oque está acontecendo a gente vê... USER USER tenha piedade de nós",OFF
"USER O PIOR É TENTAR LER COM A VOZ, ALGUÉM ME EXORCISA, CARAI!",OFF
"USER trabalhava bêbado e drogado tem que se f... mesmo, fazer o que né, foi burro de novo, passou pela bosta que disse anteriormente e agora fez de novo. Sinto muito Igor e também sinto muito USER, use isso para o crescimento e bola para frente cara tu é inteligente só para de fumar 🚬 essa merda tá fudendo sua vida cara.",OFF
"Assuntos delicados como esse não devem ser discutidos sobre influência de nenhuma droga. USER não estava numa mesa de bar Monark, vc não é um cara ruim, Só não sabe se expressar bem sóbrio, imagina chapado.",OFF
USER pqp scooby burro burrinho burro,OFF
"USERCaraí USER o morador de rua fala de forma formal kkkk e usando arpas, eu nem falo fluente e nem uso arpas kkkk ele não e um mendigo não não e possível isso cara 🤣🤣😂😂USER",OFF
Você Não Tem Vida Seu USER Do Capetaa!! kkkkkkkkkkkkkkkkkkkkkkkkkkkkkkkk,OFF
"já vi o cobra ali, já não gostei esse fudido do caralho URL",OFF
Estes artistas são uns verdadeiros parasitas Não trazem nada de bom Não são exemplos pra nada . Só sabem rebolar e fumar maconha.,OFF
kkkk meu deus desculoa mais o povo nao te julga mais por ser gorda nao e sim pela sua falta de senso a gente usa roupa assim ne mais tem que ver o local se e adequado pra ir de tal maneira !,OFF
Que amor o casal nardone que espécie de pai é este os dois bandidos damorte de Izabela felizes como se nada tivesse acontecido. Que falta de amor. Deste pai. Um USER monstro,OFF
Cadeia para nazista é o mínimo para uma sociedade democrática.,OFF
"USER Ta muito plena Hannah, tô tão feliz pela bichinha 🥰🥰🥰🥰😊😊",OFF
"Olha no meu ver, essa moça tem algum surto demoniaca em colocar o nome santo do senhor nas imundície dela. Usou o bobo da corte pra se satisfazer e ele na sua espertize tirou o máximo de proveito. Porque quem em sã consciência vai se envolver com um morador de rua em pleno século 21?em plena pandemia? O único propósito que ela tinha ali era somente satisfazer a vontade carnal dela e do USER Porque USER está bem longe desses imundos incrédulo.",OFF
pessoas acha q fala q nao importa nao sabe q isso e fodace vc,OFF
RT USER: Hablemos de Traidores Peronistas Salió del Placard URL,OFF
"USER USER USER Puta que pariu seu retardado do caralho, tu só pensa em anime seu órfão do caralho, o jogo ajudando nessa porra de guerra e tu quer que a PORRA DO JOGO COLOQUE COISINHA DE ANIMESINHO E TU AINDA FICA COMPARANDO JOGO, tá mais fácil do teus pais e tu falirem doq esse jogo falir",OFF
"USER Amiga o cara foi um escroto, não só ele como a familia dele tbm. Le essa thread aqui URL URL",OFF
USER Esse comercial é nojento Pela comunidade lgbtkyznopq a USER USER errada,OFF
"wattpad tá uma merda mesmo quando eu era menor achava uma fanfic boa a cada 5, agr é uma boa no meio de 30 pqp",OFF
RT USER: How can you be nigerian and still e gay how?? URL,OFF
USER USER E sua observação de putaria é bem pobre tbm. Pq a putaria começou com casais heteros!!,OFF
tomar uma sopinha tomar na buceta,OFF
Que lixo 🗑,OFF
"USER USER Afinal de contas, você que é afeiçoado; diga para o povo Que música você dança? Esses vermes letais satânicos 👹👹👹👹👹🐀🐀🐀🐀🐀 famintos por 💰💸💰💸💰💸 URL",OFF
PUTAQUEPARIUUUUUU Angels Like you cabou cmg,OFF
USER canalha covarde,OFF
"USER Que ridículos, eso muestra que fue planeado desde un principio lo de las tlayudas del AIFA",OFF
praga do carai,OFF
"USER fiquei com pena do Monark, mas nesse mundo de hoje tem que tomar muito cuidado com o que fala, é normal as vezes a pessoa fala merda mas num programa ao vivo desse alcance tem que ta esperto , ainda mais que a USER USER ta ai pra acabar com qualquer um que seja contra as ideologias de lacração deles",OFF
USER USER Olha mano ..CUIDADO COM TUA GALERA ESQUERDISTA LACRADORA ..SE ELES VÊEM VC ME CHAMAR DE VEADO ..ELES VÃO TE CANCELAR 😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂😂...FACISTAAA... PRECONCEITO FEIO HEM 😂😂😂😂😂😂😂😂😂😂😂.. USE MENOS BOMBA ..VOCE SO TA FALANDO MERDA,OFF
Fala tu porcaria,OFF
"inclusive,saudades caralho eu n aguento mais as comidas ruins desse país",OFF
"USER USER já existem instituições no mundo que apoiam a pedofilia, a tática é simplesmente diminuir a idade para o que representa a pedofilia, aqui no Brasil é 14 anos, então eles perguntam ""pq não 12?"", ""por que não 10?"", ""por que não 8?"" e assim vai. Além a relação pode ser altamente justificada com a ideia de que a criança também quer, e se ela quer não vai resultar em mal algum, já que não é um estupro. É assim que a sociedade evolui. A USER porém é tanto contra essas práticas quanto a homossexualidade, que também não é padrão sexual e relacional correto.",OFF
"USER USER USER SERÃO USER, CHORA USER",OFF
"USER Os caras aqui querem romantizar a imbecilidade do Carlos Brazil no comando das contratações....Ahhhhh não, só faltava essa. Torcida realmente tq carente...Kkkkkkkkkk",OFF
"USER USER fala mt besteira e é meio grosso às vezes, mas USERuem conhece o programa vê USERue é o jeito dele. Ele xinga os meninos tbm. É mais comédia USERue jornalismo. Deu pra perceber USER o termo USERue ele usou, apesar de ruim, foi pUSER ele se exaltou. Ai USERualUSERuer palavra USERuerem processar. Ve USERue ele é famoso e rico e processa. USER tem gente comum USER fala pior e ninguém faz nada pUSER não tem dinheiro no bolso. E é errado sim usar criança USERue nem sabe falar direito pra falar de relação amorosa. As mais velhas tudo bem, até pUSER USER devem saber USER USERue os pais sao. Mas tem umas de 7 anos por ai USERue nao era pra ta la.",OFF
"Eu só queria que as forças armadas explicasse esse ""TEM APOIO DAS FORÇAS USER"", provando que esse homem é um louco, insano, fica muito fácil tirá-lo do poder",OFF
Esse canal é um lixo,OFF
""" Ela é uma flor do jardim de Deus que qualquer homem amantes das mulheres gostaria de ter "" By mendigo comedor kkkkkkkkkkkkkkkkkkkkk",OFF
">>45689que cirurgia, porra? tenho 20 anos. acha que vou em um hospital pedir para tratarem a minha fimose?",OFF
"USER só falava merda, deu nisso.",OFF
USER USER aniversário dele quem tava com ele era eu otário,OFF
2:53 Vampiro vampiro vampiro ! USER! ashaushaush' 'cala boca porra!'' morri nessa parte mano kkkkkkkkkkkkkk',OFF
USER não adianta vc se aceitar por acaso se aceitar vai fazer vc emagrecer? Não olha não adianta vc falar que é bonito ser gorda ser gorda é ruim prejudica a saudade olha eu não quero te julgar nem nada ❤️,OFF
USER USER vagabunda que chama,OFF
Comentário USER. Você é uma pessoa de luz!,NOT
